video_id,loss,mse,mos,pred_score,rmse
dvgo_chair_C-F_51k_102k,1.856405,3.512581,4.4889,2.6324952,1.8741881
dvgo_chair_F_2048k,4.2837996,18.382122,8.211799999999998,3.9280002,4.287438
dvgo_fortress_voxels_128,2.7294264,7.553228,5.2875000000000005,2.5580738,2.7483137
dvgo_fortress_voxels_64,1.593957,2.6149151,2.4517,0.8577431,1.61707
dvgo_horns_voxels_128,3.4579778,11.991962,6.4048,2.9468222,3.4629414
dvgo_horns_voxels_64,2.0492196,4.2560434,3.5349,1.4856802,2.063018
dvgo_hotdog_C-F_51k_102k,2.1067474,4.5246835,4.818199999999999,2.7114527,2.1271303
dvgo_hotdog_F_2048k,4.2354903,18.042213,7.923100000000001,3.68761,4.2476125
dvgo_materials_C-F_51k_102k,0.3767508,0.215392,2.2821,2.3030555,0.46410343
dvgo_materials_F_2048k,1.6180868,2.7234292,5.095300000000001,3.4772134,1.6502815
dvgo_mic_C-F_51k_102k,0.48490646,0.3134608,3.0138,2.5298023,0.5598757
dvgo_mic_F_2048k,2.824729,8.024456,6.6646,3.839871,2.832747
dvgo_room_voxels_128,1.8585755,3.4847717,5.0625,3.2039244,1.8667543
dvgo_room_voxels_64,0.8931735,0.90373516,2.72,1.8268265,0.95064986
dvgo_trex_voxels_128,2.221626,4.9522095,5.2875000000000005,3.0658739,2.225356
dvgo_trex_voxels_64,0.8600912,0.7734789,2.4517,1.5916089,0.8794765
instantNGP_chair_HM_16,4.671186,21.844154,8.6438,3.9726138,4.673773
instantNGP_chair_gRes_8,3.1764867,10.1286955,6.439999999999999,3.2635136,3.1825612
instantNGP_hotdog_HM_16,4.7726564,22.825768,8.589799999999999,3.8171432,4.777632
instantNGP_hotdog_gRes_8,3.683866,13.625358,6.849999999999999,3.1661336,3.6912541
instantNGP_materials_HM_16,3.069625,9.479095,6.472300000000001,3.4026752,3.078814
instantNGP_materials_gRes_8,2.0480108,4.253424,5.149999999999999,3.101989,2.0623832
instantNGP_mic_HM_16,3.346948,11.208836,7.400000000000001,4.0530524,3.34796
instantNGP_mic_gRes_8,2.417183,5.9248023,5.843800000000001,3.4266174,2.4340916
plenoxel_chair_SH_dim_1,3.665434,13.511876,7.245800000000002,3.5803661,3.6758504
plenoxel_chair_default,4.073617,16.652843,8.0612,3.987583,4.0807896
plenoxel_fortress_SH_1,2.8427114,8.2529955,5.8813,3.0385885,2.8728027
plenoxel_fortress_default,4.032377,16.480982,7.4875,3.4551232,4.0596776
plenoxel_horns_SH_1,3.972991,15.913666,7.4187,3.4457092,3.9891937
plenoxel_horns_default,4.2134347,17.847345,7.9286,3.7151651,4.2246118
plenoxel_hotdog_SH_dim_1,3.5788946,12.985038,6.906999999999998,3.3281054,3.6034758
plenoxel_hotdog_default,4.4403563,19.872314,8.2094,3.7690437,4.4578376
plenoxel_materials_SH_dim_1,1.5352451,2.4924119,4.1036,2.5683548,1.5787374
plenoxel_materials_default,2.5298145,6.496704,6.1628,3.6329856,2.5488634
plenoxel_mic_SH_dim_1,1.590415,2.5848145,4.862499999999999,3.2720852,1.6077359
plenoxel_mic_default,2.8046775,7.9233274,6.7438,3.939123,2.8148406
plenoxel_room_SH_1,1.1000365,1.4065003,4.2,3.0999632,1.1859597
plenoxel_room_default,1.966197,3.937487,5.5125,3.5463028,1.9843102
plenoxel_trex_SH_1,3.0894406,9.567031,6.441900000000002,3.3524594,3.0930617
plenoxel_trex_default,3.2367651,10.495796,6.814,3.577235,3.2397215
tensorf_chair_CP_SH_32,2.3614,5.7638197,5.162500000000001,2.8010998,2.4007957
tensorf_chair_VM,5.332787,28.455322,9.4122,4.0794134,5.334353
tensorf_fortress_VM_MLP,4.340058,18.86295,8.131299999999998,3.791242,4.3431497
tensorf_fortress_VM_SH_16,4.0597186,16.52933,7.748,3.688282,4.0656276
tensorf_horns_VM_MLP,5.2273135,27.345243,9.1861,3.9587865,5.229268
tensorf_horns_VM_SH_16,4.593501,21.136467,8.4147,3.821198,4.597441
tensorf_hotdog_CP_SH_32,1.8777897,3.7322373,3.953499999999999,2.07571,1.9318999
tensorf_hotdog_VM,4.934511,24.442493,8.813999999999998,3.8794885,4.943935
tensorf_materials_CP_SH_32,1.9019763,3.7038543,4.281300000000001,2.3793237,1.92454
tensorf_materials_VM,2.8477826,8.188852,6.4187,3.5709174,2.861617
tensorf_mic_CP_SH_32,2.1154828,4.5861273,5.162500000000001,3.047017,2.1415246
tensorf_mic_VM,3.9322088,15.511362,7.931299999999998,3.9990914,3.9384468
tensorf_room_VM_MLP,2.306426,5.4047184,6.1162,3.8097737,2.324805
tensorf_room_VM_SH_16,1.5457829,2.4737828,5.154899999999999,3.6091173,1.5728264
tensorf_trex_VM_MLP,5.4355,29.562132,9.186099999999998,3.7505996,5.437107
tensorf_trex_VM_SH_16,3.321773,11.096835,6.6905,3.3687267,3.3311913
