video_id,loss,mse,mos,pred_score,rmse
dvgo_chair_C-F_51k_102k,0.9550891,0.9344856,4.4889,0.066338904,0.966688
dvgo_chair_F_2048k,4.0483427,16.399992,8.211799999999998,0.02152101,4.0496902
dvgo_fortress_voxels_128,1.9980539,4.005379,5.2875000000000005,0.0837327,2.0013444
dvgo_fortress_voxels_64,0.75289375,0.6087549,2.4517,0.19695373,0.7802274
dvgo_horns_voxels_128,2.6928325,7.276413,6.4048,0.05365783,2.6974828
dvgo_horns_voxels_64,1.0206865,1.0714307,3.5349,0.13891341,1.0350994
dvgo_hotdog_C-F_51k_102k,1.2596647,1.6621858,4.818199999999999,0.06457904,1.2892579
dvgo_hotdog_F_2048k,3.8502052,14.882539,7.923100000000001,0.027967181,3.8577893
dvgo_materials_C-F_51k_102k,0.46849486,0.34008735,2.2821,0.12827398,0.5831701
dvgo_materials_F_2048k,1.4053181,2.0460005,5.095300000000001,0.05522273,1.4303848
dvgo_mic_C-F_51k_102k,0.27366868,0.10949664,3.0138,0.090514526,0.33090276
dvgo_mic_F_2048k,2.678311,7.1996083,6.6646,0.034131754,2.6832087
dvgo_room_voxels_128,1.6529921,2.7872334,5.0625,0.07518675,1.669501
dvgo_room_voxels_64,0.48666,0.3112569,2.72,0.15890585,0.557904
dvgo_trex_voxels_128,1.7209383,2.9811442,5.2875000000000005,0.064007744,1.726599
dvgo_trex_voxels_64,0.12623961,0.020321539,2.4517,0.13633569,0.14255363
instantNGP_chair_HM_16,4.5543613,20.776566,8.6438,0.026789598,4.5581317
instantNGP_chair_gRes_8,2.5871997,6.7225957,6.439999999999999,0.043633394,2.5927968
instantNGP_hotdog_HM_16,4.4596334,19.90065,8.589799999999999,0.02389058,4.4610143
instantNGP_hotdog_gRes_8,2.9421782,8.678226,6.849999999999999,0.039717004,2.945883
instantNGP_materials_HM_16,2.7783113,7.7368383,6.472300000000001,0.054937534,2.7815173
instantNGP_materials_gRes_8,1.6058383,2.609456,5.149999999999999,0.06560215,1.6153811
instantNGP_mic_HM_16,3.2407029,10.509514,7.400000000000001,0.02181708,3.241838
instantNGP_mic_gRes_8,2.0699897,4.347514,5.843800000000001,0.049255878,2.0850694
plenoxel_chair_SH_dim_1,3.5318534,12.566533,7.245800000000002,0.05351694,3.5449307
plenoxel_chair_default,3.8959713,15.222576,8.0612,0.021394886,3.901612
plenoxel_fortress_SH_1,2.413226,5.8475165,5.8813,0.07101803,2.4181638
plenoxel_fortress_default,3.4007473,11.57706,7.4875,0.026980778,3.4025078
plenoxel_horns_SH_1,3.4927282,12.280436,7.4187,0.03842508,3.5043452
plenoxel_horns_default,3.8184466,14.62253,7.9286,0.025315143,3.8239417
plenoxel_hotdog_SH_dim_1,3.2301688,10.573078,6.906999999999998,0.056158792,3.251627
plenoxel_hotdog_default,4.1936398,17.69097,8.2094,0.032033976,4.2060633
plenoxel_materials_SH_dim_1,1.2886392,1.7421268,4.1036,0.11750634,1.3198966
plenoxel_materials_default,2.3547878,5.634524,6.1628,0.04682141,2.3737152
plenoxel_mic_SH_dim_1,1.445746,2.1427429,4.862499999999999,0.074670956,1.463811
plenoxel_mic_default,2.7231448,7.4709053,6.7438,0.031685553,2.7332957
plenoxel_room_SH_1,0.964948,1.1025858,4.2,0.08760446,1.0500408
plenoxel_room_default,1.8121649,3.383339,5.5125,0.05448581,1.8393855
plenoxel_trex_SH_1,2.640098,6.9980116,6.441900000000002,0.04726345,2.6453755
plenoxel_trex_default,2.8037715,7.8838563,6.814,0.032427736,2.8078206
tensorf_chair_CP_SH_32,1.9520621,3.9424715,5.162500000000001,0.08935647,1.9855658
tensorf_chair_VM,5.209674,27.14517,9.4122,0.018740075,5.2101026
tensorf_fortress_VM_MLP,4.0439553,16.356653,8.131299999999998,0.026938638,4.044336
tensorf_fortress_VM_SH_16,3.7998877,14.447231,7.748,0.03684913,3.8009515
tensorf_horns_VM_MLP,5.028116,25.299042,9.1861,0.021910548,5.029815
tensorf_horns_VM_SH_16,4.3838353,19.251526,8.4147,0.03095889,4.387656
tensorf_hotdog_CP_SH_32,1.152431,1.452505,3.953499999999999,0.11849516,1.2051991
tensorf_hotdog_VM,4.7159734,22.29254,8.813999999999998,0.026178308,4.7214975
tensorf_materials_CP_SH_32,1.4027051,2.0113442,4.281300000000001,0.112976894,1.4182186
tensorf_materials_VM,2.5928986,6.7537255,6.4187,0.045555163,2.598793
tensorf_mic_CP_SH_32,1.8357424,3.476222,5.162500000000001,0.08107688,1.864463
tensorf_mic_VM,3.8530207,14.872875,7.931299999999998,0.027583895,3.8565366
tensorf_room_VM_MLP,2.361515,5.706781,6.1162,0.0506172,2.388887
tensorf_room_VM_SH_16,1.5873909,2.6805575,5.154899999999999,0.063940294,1.6372408
tensorf_trex_VM_MLP,5.2074966,27.13508,9.186099999999998,0.0346788,5.209134
tensorf_trex_VM_SH_16,3.0396328,9.27269,6.6905,0.058006916,3.0451093
