video_id,loss,mse,mos,pred_score,rmse
dvgo_chair_C-F_51k_102k,1.0077094,1.039198,4.4889,0.06842521,1.0194106
dvgo_chair_F_2048k,4.0769424,16.633446,8.211799999999998,0.022515431,4.078412
dvgo_fortress_voxels_128,2.0614474,4.263434,5.2875000000000005,0.08634466,2.0648084
dvgo_fortress_voxels_64,0.8686988,0.7963576,2.4517,0.20174317,0.8923887
dvgo_horns_voxels_128,2.7440605,7.5567474,6.4048,0.05581475,2.7489538
dvgo_horns_voxels_64,1.1405542,1.3342068,3.5349,0.14475897,1.1550786
dvgo_hotdog_C-F_51k_102k,1.3294698,1.8478453,4.818199999999999,0.06789568,1.3593547
dvgo_hotdog_F_2048k,3.8852608,15.158562,7.923100000000001,0.029329434,3.8933997
dvgo_materials_C-F_51k_102k,0.44302255,0.30363533,2.2821,0.12999599,0.5510312
dvgo_materials_F_2048k,1.4448254,2.1606266,5.095300000000001,0.056535672,1.469907
dvgo_mic_C-F_51k_102k,0.25628197,0.094720066,3.0138,0.09208755,0.30776626
dvgo_mic_F_2048k,2.6943128,7.2863135,6.6646,0.034073886,2.6993172
dvgo_room_voxels_128,1.7216595,3.0208437,5.0625,0.078282624,1.7380575
dvgo_room_voxels_64,0.62127954,0.4521105,2.72,0.165522,0.67239165
dvgo_trex_voxels_128,1.783304,3.1996982,5.2875000000000005,0.06680946,1.7887701
dvgo_trex_voxels_64,0.08071967,0.011055757,2.4517,0.14218454,0.10514636
instantNGP_chair_HM_16,4.5898585,21.105864,8.6438,0.028198503,4.594112
instantNGP_chair_gRes_8,2.6320083,6.9599586,6.439999999999999,0.045472585,2.6381733
instantNGP_hotdog_HM_16,4.492669,20.197285,8.589799999999999,0.025165113,4.4941387
instantNGP_hotdog_gRes_8,2.9892828,8.959148,6.849999999999999,0.041769456,2.9931836
instantNGP_materials_HM_16,2.82351,7.9915833,6.472300000000001,0.056653995,2.8269389
instantNGP_materials_gRes_8,1.6549274,2.7715464,5.149999999999999,0.067450225,1.6647962
instantNGP_mic_HM_16,3.255625,10.606487,7.400000000000001,0.02184695,3.2567604
instantNGP_mic_gRes_8,2.0990038,4.4711375,5.843800000000001,0.049911074,2.1145065
plenoxel_chair_SH_dim_1,3.5765674,12.891151,7.245800000000002,0.05521824,3.590425
plenoxel_chair_default,3.9245777,15.449593,8.0612,0.022391455,3.930597
plenoxel_fortress_SH_1,2.466547,6.1116333,5.8813,0.073091425,2.4721718
plenoxel_fortress_default,3.4381716,11.836616,7.4875,0.028522471,3.4404383
plenoxel_horns_SH_1,3.5296996,12.547701,7.4187,0.039782993,3.5422735
plenoxel_horns_default,3.8474429,14.85027,7.9286,0.026287034,3.8536048
plenoxel_hotdog_SH_dim_1,3.2876,10.957192,6.906999999999998,0.058718193,3.310165
plenoxel_hotdog_default,4.2284017,17.991188,8.2094,0.03332159,4.241602
plenoxel_materials_SH_dim_1,1.3431668,1.8897979,4.1036,0.119047105,1.3746992
plenoxel_materials_default,2.3909235,5.8092546,6.1628,0.04800912,2.4102395
plenoxel_mic_SH_dim_1,1.4664891,2.204521,4.862499999999999,0.07440775,1.4847629
plenoxel_mic_default,2.7344763,7.532769,6.7438,0.031332165,2.744589
plenoxel_room_SH_1,1.0172265,1.2022303,4.2,0.08938435,1.0964626
plenoxel_room_default,1.8498064,3.5278437,5.5125,0.055677515,1.8782555
plenoxel_trex_SH_1,2.6928334,7.281591,6.441900000000002,0.04961116,2.6984422
plenoxel_trex_default,2.8449485,8.117484,6.814,0.034160666,2.84912
tensorf_chair_CP_SH_32,2.0041046,4.1563954,5.162500000000001,0.09109651,2.038724
tensorf_chair_VM,5.2355585,27.416231,9.4122,0.019580763,5.236051
tensorf_fortress_VM_MLP,4.080977,16.658106,8.131299999999998,0.028452655,4.0814342
tensorf_fortress_VM_SH_16,3.8305452,14.683263,7.748,0.0377845,3.8318746
tensorf_horns_VM_MLP,5.052142,25.54329,9.1861,0.022578582,5.054037
tensorf_horns_VM_SH_16,4.411341,19.497004,8.4147,0.031751186,4.415541
tensorf_hotdog_CP_SH_32,1.2535095,1.69365,3.953499999999999,0.12329224,1.301403
tensorf_hotdog_VM,4.7480474,22.600082,8.813999999999998,0.02735488,4.7539544
tensorf_materials_CP_SH_32,1.4745216,2.2210956,4.281300000000001,0.115792066,1.490334
tensorf_materials_VM,2.632503,6.9628315,6.4187,0.047003318,2.638718
tensorf_mic_CP_SH_32,1.8554182,3.5497527,5.162500000000001,0.080653645,1.8840787
tensorf_mic_VM,3.8697236,15.002844,7.931299999999998,0.027662234,3.8733504
tensorf_room_VM_MLP,2.3854966,5.824323,6.1162,0.050900888,2.4133635
tensorf_room_VM_SH_16,1.6202606,2.7893133,5.154899999999999,0.064671285,1.6701237
tensorf_trex_VM_MLP,5.239333,27.467752,9.186099999999998,0.035725813,5.2409687
tensorf_trex_VM_SH_16,3.0578673,9.380873,6.6905,0.057788797,3.0628211
