video_id,loss,mse,mos,pred_score,rmse
dvgo_chair_C-F_51k_102k,1.1405298,1.3398815,4.4889,0.076651365,1.1575326
dvgo_chair_F_2048k,4.036871,16.311295,8.211799999999998,0.025049057,4.0387244
dvgo_fortress_voxels_128,2.074197,4.3214474,5.2875000000000005,0.084491394,2.078809
dvgo_fortress_voxels_64,0.75973386,0.5847745,2.4517,0.20301837,0.7647055
dvgo_horns_voxels_128,2.7055748,7.361414,6.4048,0.05583801,2.7131925
dvgo_horns_voxels_64,1.2948008,1.7029241,3.5349,0.1472854,1.3049613
dvgo_hotdog_C-F_51k_102k,1.4683658,2.293531,4.818199999999999,0.076697886,1.5144408
dvgo_hotdog_F_2048k,3.865965,15.0348,7.923100000000001,0.032499112,3.8774734
dvgo_materials_C-F_51k_102k,0.37196672,0.21540377,2.2821,0.14024591,0.46411613
dvgo_materials_F_2048k,1.515964,2.4191597,5.095300000000001,0.06274499,1.5553648
dvgo_mic_C-F_51k_102k,0.30975664,0.14330532,3.0138,0.1039755,0.37855688
dvgo_mic_F_2048k,2.6895685,7.274972,6.6646,0.03846431,2.6972156
dvgo_room_voxels_128,1.7377764,3.0870378,5.0625,0.077986605,1.7569969
dvgo_room_voxels_64,0.6801837,0.49551508,2.72,0.16482143,0.7039283
dvgo_trex_voxels_128,1.7380718,3.0455327,5.2875000000000005,0.06490185,1.7451454
dvgo_trex_voxels_64,0.1564596,0.030199515,2.4517,0.14255099,0.17378007
instantNGP_chair_HM_16,4.5508037,20.758345,8.6438,0.030387795,4.556133
instantNGP_chair_gRes_8,2.6471076,7.052654,6.439999999999999,0.05011305,2.6556833
instantNGP_hotdog_HM_16,4.4599113,19.908894,8.589799999999999,0.028192366,4.4619384
instantNGP_hotdog_gRes_8,3.0202415,9.162451,6.849999999999999,0.047813956,3.026954
instantNGP_materials_HM_16,2.8847296,8.355527,6.472300000000001,0.06261077,2.8905928
instantNGP_materials_gRes_8,1.7813171,3.234497,5.149999999999999,0.07544868,1.7984707
instantNGP_mic_HM_16,3.216194,10.353293,7.400000000000001,0.024504723,3.2176535
instantNGP_mic_gRes_8,2.1608055,4.7810187,5.843800000000001,0.05638995,2.1865542
plenoxel_chair_SH_dim_1,3.6281717,13.317065,7.245800000000002,0.060558435,3.6492555
plenoxel_chair_default,3.8932168,15.222454,8.0612,0.024888612,3.9015963
plenoxel_fortress_SH_1,2.430917,5.950579,5.8813,0.07067818,2.439381
plenoxel_fortress_default,3.3660939,11.343797,7.4875,0.028853586,3.3680553
plenoxel_horns_SH_1,3.456625,12.052403,7.4187,0.038579263,3.4716573
plenoxel_horns_default,3.7777748,14.3242,7.9286,0.02618336,3.7847323
plenoxel_hotdog_SH_dim_1,3.3523939,11.462791,6.906999999999998,0.06450498,3.3856745
plenoxel_hotdog_default,4.2179184,17.948608,8.2094,0.036490366,4.23658
plenoxel_materials_SH_dim_1,1.6074792,2.6903274,4.1036,0.12972067,1.6402217
plenoxel_materials_default,2.429274,6.04843,6.1628,0.053165916,2.4593556
plenoxel_mic_SH_dim_1,1.615993,2.7006762,4.862499999999999,0.08271944,1.6433734
plenoxel_mic_default,2.724954,7.509618,6.7438,0.035302386,2.7403681
plenoxel_room_SH_1,1.0467443,1.308931,4.2,0.088391595,1.1440852
plenoxel_room_default,1.8253905,3.4573643,5.5125,0.056084473,1.859399
plenoxel_trex_SH_1,2.5670009,6.6157503,6.441900000000002,0.04502351,2.5721102
plenoxel_trex_default,2.732734,7.4863443,6.814,0.031535465,2.7361186
tensorf_chair_CP_SH_32,2.1623788,4.8781786,5.162500000000001,0.0981645,2.20866
tensorf_chair_VM,5.168097,26.715029,9.4122,0.020166349,5.1686583
tensorf_fortress_VM_MLP,4.0068774,16.058653,8.131299999999998,0.028798988,4.0073247
tensorf_fortress_VM_SH_16,3.7704723,14.22641,7.748,0.03861785,3.7717915
tensorf_horns_VM_MLP,4.970521,24.723259,9.1861,0.022046484,4.972249
tensorf_horns_VM_SH_16,4.330616,18.792675,8.4147,0.031070188,4.335052
tensorf_hotdog_CP_SH_32,1.4791521,2.3271437,3.953499999999999,0.1321122,1.5254978
tensorf_hotdog_VM,4.7236195,22.393044,8.813999999999998,0.030277643,4.7321286
tensorf_materials_CP_SH_32,1.751298,3.1244438,4.281300000000001,0.12674072,1.7676096
tensorf_materials_VM,2.6610613,7.1330953,6.4187,0.052181806,2.6707854
tensorf_mic_CP_SH_32,1.9809171,4.0970554,5.162500000000001,0.08696472,2.0241184
tensorf_mic_VM,3.8237188,14.6621065,7.931299999999998,0.02950906,3.829113
tensorf_room_VM_MLP,2.3688946,5.778807,6.1162,0.052023243,2.403915
tensorf_room_VM_SH_16,1.6248354,2.8537788,5.154899999999999,0.065405004,1.6893132
tensorf_trex_VM_MLP,5.111422,26.139572,9.186099999999998,0.03207589,5.1126876
tensorf_trex_VM_SH_16,2.9286335,8.608138,6.6905,0.052052062,2.9339628
