video_id,loss,mse,mos,pred_score,rmse
dvgo_chair_C-F_51k_102k,1.7674112,3.1786532,4.4889,2.721489,1.7828778
dvgo_chair_F_2048k,4.276364,18.316084,8.211799999999998,3.9354358,4.2797294
dvgo_fortress_voxels_128,2.6458683,7.082504,5.2875000000000005,2.6416314,2.6612973
dvgo_fortress_voxels_64,1.3250619,1.8447682,2.4517,1.1266379,1.3582225
dvgo_horns_voxels_128,3.3921466,11.536593,6.4048,3.0126534,3.3965561
dvgo_horns_voxels_64,1.9409206,3.802462,3.5349,1.5939794,1.9499903
dvgo_hotdog_C-F_51k_102k,2.137173,4.6394696,4.818199999999999,2.6810272,2.1539428
dvgo_hotdog_F_2048k,4.224486,17.938051,7.923100000000001,3.698614,4.2353334
dvgo_materials_C-F_51k_102k,0.3604856,0.19999765,2.2821,2.2727258,0.44721097
dvgo_materials_F_2048k,1.6356149,2.776368,5.095300000000001,3.459685,1.6662437
dvgo_mic_C-F_51k_102k,0.38751602,0.2115648,3.0138,2.6321206,0.45996174
dvgo_mic_F_2048k,2.8007526,7.8793297,6.6646,3.863847,2.8070145
dvgo_room_voxels_128,1.9692411,3.920169,5.0625,3.0932589,1.9799417
dvgo_room_voxels_64,0.90663844,0.89802665,2.72,1.8133615,0.9476427
dvgo_trex_voxels_128,2.2379673,5.021501,5.2875000000000005,3.0495327,2.2408707
dvgo_trex_voxels_64,0.8275095,0.7070075,2.4517,1.6241904,0.8408374
instantNGP_chair_HM_16,4.6659565,21.798595,8.6438,3.977843,4.6688967
instantNGP_chair_gRes_8,3.137472,9.879114,6.439999999999999,3.3025281,3.1431057
instantNGP_hotdog_HM_16,4.771644,22.815935,8.589799999999999,3.8181555,4.7766027
instantNGP_hotdog_gRes_8,3.721195,13.895176,6.849999999999999,3.128805,3.7276235
instantNGP_materials_HM_16,3.0993848,9.658161,6.472300000000001,3.3729153,3.1077583
instantNGP_materials_gRes_8,2.0985248,4.460371,5.149999999999999,3.0514753,2.111959
instantNGP_mic_HM_16,3.314086,10.988435,7.400000000000001,4.085914,3.3148808
instantNGP_mic_gRes_8,2.3620493,5.6402893,5.843800000000001,3.4817507,2.3749294
plenoxel_chair_SH_dim_1,3.6835275,13.650818,7.245800000000002,3.5622725,3.6947014
plenoxel_chair_default,4.0539336,16.493,8.0612,4.007266,4.0611577
plenoxel_fortress_SH_1,2.7836103,7.877995,5.8813,3.0976896,2.8067765
plenoxel_fortress_default,3.9425306,15.728879,7.4875,3.5449698,3.965965
plenoxel_horns_SH_1,3.9538171,15.765372,7.4187,3.464883,3.9705632
plenoxel_horns_default,4.205366,17.783,7.9286,3.723234,4.2169895
plenoxel_hotdog_SH_dim_1,3.561782,12.856254,6.906999999999998,3.3452182,3.5855618
plenoxel_hotdog_default,4.419701,19.679817,8.2094,3.789699,4.436194
plenoxel_materials_SH_dim_1,1.588071,2.6257038,4.1036,2.5155292,1.6204023
plenoxel_materials_default,2.5415604,6.552852,6.1628,3.6212394,2.559854
plenoxel_mic_SH_dim_1,1.5685134,2.5024915,4.862499999999999,3.2939868,1.5819265
plenoxel_mic_default,2.771966,7.7389116,6.7438,3.9718342,2.78189
plenoxel_room_SH_1,1.2400132,1.7617992,4.2,2.9599864,1.3273278
plenoxel_room_default,2.0678337,4.3871937,5.5125,3.4446661,2.0945628
plenoxel_trex_SH_1,3.134643,9.843186,6.441900000000002,3.3072567,3.1373854
plenoxel_trex_default,3.2651448,10.680071,6.814,3.5488553,3.2680378
tensorf_chair_CP_SH_32,2.3080451,5.489502,5.162500000000001,2.854455,2.3429687
tensorf_chair_VM,5.3128734,28.242893,9.4122,4.099326,5.3144045
tensorf_fortress_VM_MLP,4.3335,18.8156,8.131299999999998,3.7978003,4.337695
tensorf_fortress_VM_SH_16,4.080535,16.712427,7.748,3.6674652,4.0880837
tensorf_horns_VM_MLP,5.2010226,27.072243,9.1861,3.9850774,5.2030993
tensorf_horns_VM_SH_16,4.581472,21.022991,8.4147,3.8332276,4.5850835
tensorf_hotdog_CP_SH_32,1.8257102,3.5145288,3.953499999999999,2.12779,1.8747077
tensorf_hotdog_VM,4.917478,24.275766,8.813999999999998,3.8965223,4.9270444
tensorf_materials_CP_SH_32,1.9439964,3.8566828,4.281300000000001,2.3373034,1.9638438
tensorf_materials_VM,2.86621,8.285752,6.4187,3.5524905,2.8784983
tensorf_mic_CP_SH_32,2.0967991,4.5001507,5.162500000000001,3.0657008,2.1213558
tensorf_mic_VM,3.895995,15.228682,7.931299999999998,4.035305,3.9023943
tensorf_room_VM_MLP,2.3927665,5.82823,6.1162,3.7234335,2.4141726
tensorf_room_VM_SH_16,1.6850182,2.9615173,5.154899999999999,3.4698818,1.720906
tensorf_trex_VM_MLP,5.4423814,29.637651,9.186099999999998,3.743719,5.4440475
tensorf_trex_VM_SH_16,3.37691,11.451543,6.6905,3.3135896,3.384013
