video_id,loss,mse,mos,pred_score,rmse
dvgo_chair_C-F_51k_102k,0.9877115,0.9980049,4.4889,0.06610407,0.999002
dvgo_chair_F_2048k,4.0719976,16.592535,8.211799999999998,0.021716567,4.0733933
dvgo_fortress_voxels_128,2.0579855,4.248691,5.2875000000000005,0.0849871,2.0612354
dvgo_fortress_voxels_64,0.85897255,0.78006357,2.4517,0.19875379,0.8832121
dvgo_horns_voxels_128,2.7359178,7.512388,6.4048,0.054448344,2.7408736
dvgo_horns_voxels_64,1.1188793,1.2837734,3.5349,0.14152986,1.1330372
dvgo_hotdog_C-F_51k_102k,1.3091278,1.7925806,4.818199999999999,0.06555611,1.3388729
dvgo_hotdog_F_2048k,3.8791327,15.10863,7.923100000000001,0.02837765,3.8869822
dvgo_materials_C-F_51k_102k,0.44706476,0.31074739,2.2821,0.12742928,0.5574472
dvgo_materials_F_2048k,1.4334072,2.1270325,5.095300000000001,0.05493414,1.4584349
dvgo_mic_C-F_51k_102k,0.26771268,0.10306433,3.0138,0.08908493,0.32103634
dvgo_mic_F_2048k,2.6919587,7.27259,6.6646,0.03333524,2.696774
dvgo_room_voxels_128,1.7053432,2.9628665,5.0625,0.07611517,1.721298
dvgo_room_voxels_64,0.5739143,0.39862132,2.72,0.16029198,0.63136464
dvgo_trex_voxels_128,1.7668524,3.1415179,5.2875000000000005,0.064751565,1.7724328
dvgo_trex_voxels_64,0.0898975,0.009956817,2.4517,0.1380256,0.09978385
instantNGP_chair_HM_16,4.583864,21.049463,8.6438,0.027267762,4.5879693
instantNGP_chair_gRes_8,2.62096,6.9008703,6.439999999999999,0.04401146,2.6269507
instantNGP_hotdog_HM_16,4.488542,20.159897,8.589799999999999,0.02439557,4.4899774
instantNGP_hotdog_gRes_8,2.9794009,8.899471,6.849999999999999,0.0404278,2.9831982
instantNGP_materials_HM_16,2.8088999,7.908739,6.472300000000001,0.05482938,2.812248
instantNGP_materials_gRes_8,1.6362936,2.7094152,5.149999999999999,0.065234,1.6460302
instantNGP_mic_HM_16,3.2541778,10.59675,7.400000000000001,0.0212981,3.255265
instantNGP_mic_gRes_8,2.0870626,4.4196343,5.843800000000001,0.04834188,2.1022925
plenoxel_chair_SH_dim_1,3.5641608,12.800357,7.245800000000002,0.05356167,3.5777586
plenoxel_chair_default,3.9192395,15.405601,8.0612,0.02156651,3.9249969
plenoxel_fortress_SH_1,2.4632452,6.094238,5.8813,0.071882375,2.468651
plenoxel_fortress_default,3.4347694,11.812009,7.4875,0.027768523,3.4368603
plenoxel_horns_SH_1,3.5253224,12.516503,7.4187,0.038844533,3.537867
plenoxel_horns_default,3.8456528,14.835068,7.9286,0.025668308,3.8516319
plenoxel_hotdog_SH_dim_1,3.2721927,10.849933,6.906999999999998,0.056816753,3.2939236
plenoxel_hotdog_default,4.2225738,17.937908,8.2094,0.032349266,4.2353168
plenoxel_materials_SH_dim_1,1.326034,1.8447104,4.1036,0.116400264,1.3582011
plenoxel_materials_default,2.3800616,5.755708,6.1628,0.04653466,2.3991058
plenoxel_mic_SH_dim_1,1.4603,2.185122,4.862499999999999,0.07298438,1.4782158
plenoxel_mic_default,2.7346296,7.5327406,6.7438,0.030796241,2.7445838
plenoxel_room_SH_1,1.0085722,1.186277,4.2,0.087634355,1.0891634
plenoxel_room_default,1.8464133,3.5124714,5.5125,0.05464266,1.8741589
plenoxel_trex_SH_1,2.67973,7.2097726,6.441900000000002,0.04796431,2.685102
plenoxel_trex_default,2.837582,8.075194,6.814,0.033072744,2.8416886
tensorf_chair_CP_SH_32,1.9854691,4.0738497,5.162500000000001,0.088635005,2.018378
tensorf_chair_VM,5.23342,27.39344,9.4122,0.019007336,5.2338743
tensorf_fortress_VM_MLP,4.074059,16.601385,8.131299999999998,0.027455082,4.0744796
tensorf_fortress_VM_SH_16,3.8287294,14.668847,7.748,0.037044793,3.829993
tensorf_horns_VM_MLP,5.0525603,25.546707,9.1861,0.022151813,5.054375
tensorf_horns_VM_SH_16,4.4091506,19.476774,8.4147,0.031047948,4.41325
tensorf_hotdog_CP_SH_32,1.221788,1.6162289,3.953499999999999,0.1195874,1.27131
tensorf_hotdog_VM,4.743784,22.557629,8.813999999999998,0.026553182,4.7494874
tensorf_materials_CP_SH_32,1.4479365,2.1422002,4.281300000000001,0.11252198,1.4636257
tensorf_materials_VM,2.6197405,6.89485,6.4187,0.045407187,2.6258047
tensorf_mic_CP_SH_32,1.8511701,3.5346498,5.162500000000001,0.079300426,1.8800664
tensorf_mic_VM,3.869647,15.001299,7.931299999999998,0.027148368,3.873151
tensorf_room_VM_MLP,2.386884,5.8284035,6.1162,0.05024783,2.4142087
tensorf_room_VM_SH_16,1.6214992,2.7922115,5.154899999999999,0.06386512,1.6709912
tensorf_trex_VM_MLP,5.234642,27.418478,9.186099999999998,0.03480759,5.2362657
tensorf_trex_VM_SH_16,3.0603101,9.397908,6.6905,0.05713771,3.0656009
