video_id,loss,mse,mos,pred_score,rmse
dvgo_chair_C-F_51k_102k,0.9680632,0.9617479,4.4889,0.06400478,0.98068744
dvgo_chair_F_2048k,4.0110354,16.100767,8.211799999999998,0.02084085,4.012576
dvgo_fortress_voxels_128,2.057113,4.24649,5.2875000000000005,0.082443476,2.0607014
dvgo_fortress_voxels_64,1.0041927,1.062668,2.4517,0.1956263,1.0308579
dvgo_horns_voxels_128,2.7176547,7.4168215,6.4048,0.053447008,2.7233841
dvgo_horns_voxels_64,1.2182825,1.5217211,3.5349,0.14045244,1.2335806
dvgo_hotdog_C-F_51k_102k,1.294449,1.7652287,4.818199999999999,0.06381979,1.3286191
dvgo_hotdog_F_2048k,3.830733,14.744085,7.923100000000001,0.027722264,3.8398027
dvgo_materials_C-F_51k_102k,0.44660783,0.30681628,2.2821,0.124571495,0.55391
dvgo_materials_F_2048k,1.4093652,2.0688143,5.095300000000001,0.053523842,1.4383373
dvgo_mic_C-F_51k_102k,0.28266555,0.11521643,3.0138,0.08569311,0.33943546
dvgo_mic_F_2048k,2.6368499,6.9816837,6.6646,0.031824343,2.6422875
dvgo_room_voxels_128,1.7107645,2.9904091,5.0625,0.07473988,1.72928
dvgo_room_voxels_64,0.68023235,0.5400055,2.72,0.15802775,0.73485065
dvgo_trex_voxels_128,1.756646,3.11002,5.2875000000000005,0.06336888,1.7635249
dvgo_trex_voxels_64,0.08755742,0.015232982,2.4517,0.13623376,0.12342197
instantNGP_chair_HM_16,4.528542,20.550117,8.6438,0.02626908,4.5332236
instantNGP_chair_gRes_8,2.5830023,6.7066064,6.439999999999999,0.042664226,2.5897117
instantNGP_hotdog_HM_16,4.43552,19.688547,8.589799999999999,0.023791831,4.4371777
instantNGP_hotdog_gRes_8,2.9419043,8.680894,6.849999999999999,0.039420366,2.9463356
instantNGP_materials_HM_16,2.7896605,7.8027906,6.472300000000001,0.05373304,2.7933476
instantNGP_materials_gRes_8,1.6287689,2.6884108,5.149999999999999,0.06397977,1.6396374
instantNGP_mic_HM_16,3.1936536,10.207252,7.400000000000001,0.020486474,3.194879
instantNGP_mic_gRes_8,2.0393293,4.227475,5.843800000000001,0.045998815,2.0560825
plenoxel_chair_SH_dim_1,3.529531,12.567746,7.245800000000002,0.051598128,3.5451016
plenoxel_chair_default,3.8570528,14.926301,8.0612,0.020626092,3.8634572
plenoxel_fortress_SH_1,2.4475577,6.021185,5.8813,0.069533825,2.4538102
plenoxel_fortress_default,3.3865452,11.485691,7.4875,0.027177066,3.3890545
plenoxel_horns_SH_1,3.4888296,12.274733,7.4187,0.03803803,3.5035315
plenoxel_horns_default,3.79383,14.445639,7.9286,0.02503039,3.800742
plenoxel_hotdog_SH_dim_1,3.2519107,10.737306,6.906999999999998,0.05548201,3.2767828
plenoxel_hotdog_default,4.1780148,17.578617,8.2094,0.03159355,4.192686
plenoxel_materials_SH_dim_1,1.3696115,1.976556,4.1036,0.113956414,1.4059004
plenoxel_materials_default,2.3490756,5.6202593,6.1628,0.04541137,2.3707087
plenoxel_mic_SH_dim_1,1.4517254,2.166471,4.862499999999999,0.07099187,1.4718937
plenoxel_mic_default,2.6801813,7.2443433,6.7438,0.029547267,2.6915317
plenoxel_room_SH_1,1.0210723,1.2406322,4.2,0.08571028,1.1138366
plenoxel_room_default,1.8287889,3.4635592,5.5125,0.05366503,1.861064
plenoxel_trex_SH_1,2.6516895,7.063926,6.441900000000002,0.046904106,2.6578047
plenoxel_trex_default,2.7979496,7.8550544,6.814,0.032567058,2.802687
tensorf_chair_CP_SH_32,1.9815887,4.067719,5.162500000000001,0.08558436,2.0168586
tensorf_chair_VM,5.1703076,26.73728,9.4122,0.01822992,5.17081
tensorf_fortress_VM_MLP,4.01658,16.136944,8.131299999999998,0.026303211,4.0170817
tensorf_fortress_VM_SH_16,3.7790718,14.2913885,7.748,0.035558533,3.7803953
tensorf_horns_VM_MLP,5.000104,25.022297,9.1861,0.021778382,5.002229
tensorf_horns_VM_SH_16,4.36574,19.102129,8.4147,0.030477889,4.3705983
tensorf_hotdog_CP_SH_32,1.2682908,1.750438,3.953499999999999,0.11705307,1.3230412
tensorf_hotdog_VM,4.693755,22.092104,8.813999999999998,0.025952477,4.700224
tensorf_materials_CP_SH_32,1.496762,2.29203,4.281300000000001,0.110747375,1.5139452
tensorf_materials_VM,2.5856135,6.721344,6.4187,0.044182193,2.5925555
tensorf_mic_CP_SH_32,1.8460523,3.5301185,5.162500000000001,0.07698007,1.878861
tensorf_mic_VM,3.81349,14.572357,7.931299999999998,0.026107024,3.8173757
tensorf_room_VM_MLP,2.3597105,5.715877,6.1162,0.049044807,2.39079
tensorf_room_VM_SH_16,1.6123862,2.790415,5.154899999999999,0.062628664,1.6704535
tensorf_trex_VM_MLP,5.1898437,26.953272,9.186099999999998,0.033823695,5.191654
tensorf_trex_VM_SH_16,3.032046,9.231225,6.6905,0.05526846,3.0382931
