video_id,loss,mse,mos,pred_score,rmse
dvgo_chair_C-F_51k_102k,1.0244833,1.0717086,4.4889,3.4644172,1.0352336
dvgo_chair_F_2048k,4.089477,16.735762,8.211799999999998,4.1223226,4.0909367
dvgo_fortress_voxels_128,1.9862967,3.953903,5.2875000000000005,3.301203,1.9884423
dvgo_fortress_voxels_64,0.70598817,0.52907664,2.4517,1.7457119,0.7273765
dvgo_horns_voxels_128,2.6982393,7.305229,6.4048,3.7065606,2.7028186
dvgo_horns_voxels_64,1.0121131,1.0477445,3.5349,2.5227869,1.0235939
dvgo_hotdog_C-F_51k_102k,1.3407555,1.8741242,4.818199999999999,3.4774444,1.3689866
dvgo_hotdog_F_2048k,3.8840735,15.141531,7.923100000000001,4.0390263,3.891212
dvgo_materials_C-F_51k_102k,0.44571477,0.30887088,2.2821,2.625038,0.5557615
dvgo_materials_F_2048k,1.45045,2.1783688,5.095300000000001,3.6448503,1.4759299
dvgo_mic_C-F_51k_102k,0.26594943,0.097292274,3.0138,3.1101544,0.3119171
dvgo_mic_F_2048k,2.725918,7.460173,6.6646,3.9386818,2.7313318
dvgo_room_voxels_128,1.6768074,2.8552606,5.0625,3.3856926,1.6897516
dvgo_room_voxels_64,0.43372336,0.24632628,2.72,2.2862766,0.49631268
dvgo_trex_voxels_128,1.7200977,2.9763024,5.2875000000000005,3.5674024,1.7251964
dvgo_trex_voxels_64,0.16217868,0.03195132,2.4517,2.6138785,0.17874932
instantNGP_chair_HM_16,4.603808,21.234192,8.6438,4.039992,4.6080575
instantNGP_chair_gRes_8,2.6509511,7.059165,6.439999999999999,3.7890484,2.656909
instantNGP_hotdog_HM_16,4.4985332,20.250084,8.589799999999999,4.0912666,4.5000095
instantNGP_hotdog_gRes_8,3.0057137,9.057263,6.849999999999999,3.844286,3.0095289
instantNGP_materials_HM_16,2.8215895,7.9827404,6.472300000000001,3.6507108,2.8253744
instantNGP_materials_gRes_8,1.6498352,2.7575915,5.149999999999999,3.5001647,1.6605997
instantNGP_mic_HM_16,3.2737823,10.725267,7.400000000000001,4.126218,3.2749455
instantNGP_mic_gRes_8,2.1331246,4.624196,5.843800000000001,3.710675,2.1503944
plenoxel_chair_SH_dim_1,3.5925632,13.006349,7.245800000000002,3.6532366,3.6064315
plenoxel_chair_default,3.9378257,15.5555,8.0612,4.1233745,3.9440463
plenoxel_fortress_SH_1,2.3906548,5.7383327,5.8813,3.4906452,2.3954818
plenoxel_fortress_default,3.424153,11.734844,7.4875,4.063347,3.4256158
plenoxel_horns_SH_1,3.4892342,12.25325,7.4187,3.929466,3.5004642
plenoxel_horns_default,3.8291492,14.704798,7.9286,4.09945,3.8346834
plenoxel_hotdog_SH_dim_1,3.2777643,10.874073,6.906999999999998,3.6292355,3.297586
plenoxel_hotdog_default,4.2248325,17.945587,8.2094,3.9845672,4.236223
plenoxel_materials_SH_dim_1,1.3194195,1.8266914,4.1036,2.7841804,1.3515515
plenoxel_materials_default,2.3866034,5.789198,6.1628,3.7761962,2.4060752
plenoxel_mic_SH_dim_1,1.500531,2.308416,4.862499999999999,3.361969,1.5193472
plenoxel_mic_default,2.7663312,7.7127376,6.7438,3.977469,2.7771816
plenoxel_room_SH_1,0.9702492,1.0848098,4.2,3.2297506,1.041542
plenoxel_room_default,1.8356501,3.4567492,5.5125,3.6768496,1.8592335
plenoxel_trex_SH_1,2.6348732,6.967814,6.441900000000002,3.8070264,2.6396618
plenoxel_trex_default,2.805658,7.8913274,6.814,4.008342,2.8091507
tensorf_chair_CP_SH_32,1.9989392,4.130882,5.162500000000001,3.1635604,2.032457
tensorf_chair_VM,5.2456737,27.52226,9.4122,4.166526,5.246166
tensorf_fortress_VM_MLP,4.0630507,16.511148,8.131299999999998,4.0682487,4.063391
tensorf_fortress_VM_SH_16,3.8182697,14.588105,7.748,3.9297304,3.8194377
tensorf_horns_VM_MLP,5.0292377,25.30748,9.1861,4.1568623,5.030654
tensorf_horns_VM_SH_16,4.3856115,19.265133,8.4147,4.029088,4.3892064
tensorf_hotdog_CP_SH_32,1.2094681,1.5733688,3.953499999999999,2.744032,1.2543399
tensorf_hotdog_VM,4.749563,22.609735,8.813999999999998,4.0644364,4.7549696
tensorf_materials_CP_SH_32,1.4514903,2.1537063,4.281300000000001,2.8298101,1.4675511
tensorf_materials_VM,2.6340716,6.9711437,6.4187,3.7846284,2.6402924
tensorf_mic_CP_SH_32,1.8925769,3.7039392,5.162500000000001,3.2699227,1.9245621
tensorf_mic_VM,3.8983085,15.228023,7.931299999999998,4.0329914,3.90231
tensorf_room_VM_MLP,2.3972201,5.8747025,6.1162,3.71898,2.4237785
tensorf_room_VM_SH_16,1.6286554,2.8112211,5.154899999999999,3.5262444,1.6766696
tensorf_trex_VM_MLP,5.216785,27.231054,9.186099999999998,3.969315,5.2183385
tensorf_trex_VM_SH_16,3.0239506,9.173413,6.6905,3.6665492,3.0287642
