video_id,loss,mse,mos,pred_score,rmse
dvgo_chair_C-F_51k_102k,1.0117686,1.0477116,4.4889,0.06871114,1.0235778
dvgo_chair_F_2048k,4.0779805,16.642029,8.211799999999998,0.022589123,4.0794644
dvgo_fortress_voxels_128,2.0662212,4.283054,5.2875000000000005,0.08668082,2.069554
dvgo_fortress_voxels_64,0.8795511,0.8161436,2.4517,0.20250635,0.9034066
dvgo_horns_voxels_128,2.748795,7.583087,6.4048,0.05614809,2.7537405
dvgo_horns_voxels_64,1.1502441,1.3567431,3.5349,0.14544046,1.1647931
dvgo_hotdog_C-F_51k_102k,1.3348956,1.8633274,4.818199999999999,0.0682776,1.3650376
dvgo_hotdog_F_2048k,3.887591,15.17726,7.923100000000001,0.029493883,3.8958004
dvgo_materials_C-F_51k_102k,0.44006842,0.2990274,2.2821,0.13060646,0.546834
dvgo_materials_F_2048k,1.4500704,2.1763797,5.095300000000001,0.056904875,1.4752558
dvgo_mic_C-F_51k_102k,0.2546945,0.09327665,3.0138,0.092599586,0.30541226
dvgo_mic_F_2048k,2.6967437,7.299616,6.6646,0.034245428,2.70178
dvgo_room_voxels_128,1.7282972,3.0442007,5.0625,0.07874965,1.7447637
dvgo_room_voxels_64,0.63249594,0.46780458,2.72,0.16631071,0.6839624
dvgo_trex_voxels_128,1.7872541,3.2137742,5.2875000000000005,0.067087725,1.7927003
dvgo_trex_voxels_64,0.07910122,0.011598102,2.4517,0.14291051,0.107694484
instantNGP_chair_HM_16,4.5912514,21.118975,8.6438,0.028297136,4.5955386
instantNGP_chair_gRes_8,2.634552,6.9734936,6.439999999999999,0.045652043,2.6407373
instantNGP_hotdog_HM_16,4.4948916,20.217415,8.589799999999999,0.025322009,4.496378
instantNGP_hotdog_gRes_8,2.9928772,8.981127,6.849999999999999,0.042022716,2.9968529
instantNGP_materials_HM_16,2.8289587,8.022435,6.472300000000001,0.057037503,2.8323903
instantNGP_materials_gRes_8,1.661831,2.794657,5.149999999999999,0.067935936,1.6717228
instantNGP_mic_HM_16,3.2572792,10.617282,7.400000000000001,0.021963926,3.2584171
instantNGP_mic_gRes_8,2.1026833,4.4869056,5.843800000000001,0.05017032,2.1182318
plenoxel_chair_SH_dim_1,3.5796301,12.914014,7.245800000000002,0.055434182,3.5936074
plenoxel_chair_default,3.925567,15.457832,8.0612,0.022461731,3.931645
plenoxel_fortress_SH_1,2.4713285,6.1356263,5.8813,0.07342809,2.4770195
plenoxel_fortress_default,3.4411485,11.857118,7.4875,0.02873235,3.4434166
plenoxel_horns_SH_1,3.5328956,12.571207,7.4187,0.040008247,3.5455897
plenoxel_horns_default,3.8493085,14.864994,7.9286,0.026418842,3.8555148
plenoxel_hotdog_SH_dim_1,3.29252,10.991114,6.906999999999998,0.059064575,3.315285
plenoxel_hotdog_default,4.231289,18.016779,8.2094,0.033525158,4.2446175
plenoxel_materials_SH_dim_1,1.351986,1.9138992,4.1036,0.11966738,1.3834374
plenoxel_materials_default,2.395192,5.8305736,6.1628,0.048309732,2.414658
plenoxel_mic_SH_dim_1,1.4718567,2.2207139,4.862499999999999,0.07478558,1.490206
plenoxel_mic_default,2.7365313,7.5442257,6.7438,0.03147733,2.7466755
plenoxel_room_SH_1,1.0220407,1.2124768,4.2,0.089723326,1.1011252
plenoxel_room_default,1.8530197,3.540944,5.5125,0.05590402,1.8817396
plenoxel_trex_SH_1,2.6945548,7.2910237,6.441900000000002,0.04973289,2.7001896
plenoxel_trex_default,2.846622,8.127044,6.814,0.034279007,2.850797
tensorf_chair_CP_SH_32,2.007701,4.171653,5.162500000000001,0.091349944,2.0424623
tensorf_chair_VM,5.236227,27.423302,9.4122,0.019628458,5.2367263
tensorf_fortress_VM_MLP,4.083372,16.677603,8.131299999999998,0.028621644,4.0838223
tensorf_fortress_VM_SH_16,3.8335342,14.706089,7.748,0.037995268,3.834852
tensorf_horns_VM_MLP,5.054135,25.563576,9.1861,0.022719346,5.0560436
tensorf_horns_VM_SH_16,4.414389,19.524446,8.4147,0.031966023,4.418648
tensorf_hotdog_CP_SH_32,1.2622854,1.7166626,3.953499999999999,0.123909496,1.3102148
tensorf_hotdog_VM,4.750283,22.621721,8.813999999999998,0.02751266,4.75623
tensorf_materials_CP_SH_32,1.4846618,2.2513213,4.281300000000001,0.116505146,1.5004404
tensorf_materials_VM,2.6370857,6.9872265,6.4187,0.04732598,2.6433363
tensorf_mic_CP_SH_32,1.8610606,3.5718708,5.162500000000001,0.081050776,1.8899393
tensorf_mic_VM,3.8715875,15.017617,7.931299999999998,0.027793966,3.875257
tensorf_room_VM_MLP,2.3901308,5.8479066,6.1162,0.051227182,2.4182446
tensorf_room_VM_SH_16,1.6262652,2.811169,5.154899999999999,0.06509385,1.6766541
tensorf_trex_VM_MLP,5.2399893,27.474857,9.186099999999998,0.035772707,5.2416463
tensorf_trex_VM_SH_16,3.0591664,9.389554,6.6905,0.057880886,3.0642378
