video_id,loss,mse,mos,pred_score,rmse
dvgo_chair_C-F_51k_102k,0.9678822,0.9613829,4.4889,0.06399338,0.98050135
dvgo_chair_F_2048k,4.0107646,16.098623,8.211799999999998,0.02082376,4.012309
dvgo_fortress_voxels_128,2.0541925,4.2344627,5.2875000000000005,0.08225816,2.057781
dvgo_fortress_voxels_64,1.004381,1.0635289,2.4517,0.19563825,1.0312754
dvgo_horns_voxels_128,2.7169552,7.4130864,6.4048,0.053402692,2.7226985
dvgo_horns_voxels_64,1.2159159,1.5151527,3.5349,0.14030226,1.2309154
dvgo_hotdog_C-F_51k_102k,1.2938495,1.7638764,4.818199999999999,0.06378181,1.3281101
dvgo_hotdog_F_2048k,3.8300376,14.738699,7.923100000000001,0.027678214,3.8391013
dvgo_materials_C-F_51k_102k,0.44792503,0.3086611,2.2821,0.12440175,0.55557275
dvgo_materials_F_2048k,1.4081252,2.0653298,5.095300000000001,0.053445216,1.4371256
dvgo_mic_C-F_51k_102k,0.28270453,0.11523128,3.0138,0.085714646,0.33945733
dvgo_mic_F_2048k,2.636399,6.9791217,6.6646,0.03179582,2.6418028
dvgo_room_voxels_128,1.7082415,2.9815836,5.0625,0.07457978,1.7267263
dvgo_room_voxels_64,0.67671627,0.5358146,2.72,0.15780456,0.73199356
dvgo_trex_voxels_128,1.7563716,3.1089065,5.2875000000000005,0.06335155,1.7632091
dvgo_trex_voxels_64,0.087034225,0.015283081,2.4517,0.13619329,0.12362476
instantNGP_chair_HM_16,4.528662,20.551418,8.6438,0.026276816,4.533367
instantNGP_chair_gRes_8,2.5830233,6.706841,6.439999999999999,0.042665664,2.589757
instantNGP_hotdog_HM_16,4.434816,19.682274,8.589799999999999,0.023747215,4.436471
instantNGP_hotdog_gRes_8,2.9412158,8.676935,6.849999999999999,0.039376758,2.9456637
instantNGP_materials_HM_16,2.7882316,7.794824,6.472300000000001,0.053642415,2.7919211
instantNGP_materials_gRes_8,1.6265442,2.6811304,5.149999999999999,0.06383862,1.6374158
instantNGP_mic_HM_16,3.1930234,10.203231,7.400000000000001,0.020446576,3.1942496
instantNGP_mic_gRes_8,2.0397408,4.229355,5.843800000000001,0.046025027,2.0565395
plenoxel_chair_SH_dim_1,3.528776,12.562732,7.245800000000002,0.051550306,3.5443945
plenoxel_chair_default,3.8570843,14.926672,8.0612,0.020628205,3.8635051
plenoxel_fortress_SH_1,2.444211,6.004992,5.8813,0.06932145,2.4505086
plenoxel_fortress_default,3.3855288,11.478954,7.4875,0.027112642,3.3880606
plenoxel_horns_SH_1,3.4881506,12.269911,7.4187,0.03799504,3.5028431
plenoxel_horns_default,3.7929273,14.438577,7.9286,0.024973184,3.7998128
plenoxel_hotdog_SH_dim_1,3.250786,10.730244,6.906999999999998,0.055410728,3.275705
plenoxel_hotdog_default,4.1773286,17.572826,8.2094,0.031550094,4.1919956
plenoxel_materials_SH_dim_1,1.3663049,1.9670384,4.1036,0.11374657,1.4025115
plenoxel_materials_default,2.3478553,5.6142993,6.1628,0.045334004,2.3694513
plenoxel_mic_SH_dim_1,1.4509207,2.1640644,4.862499999999999,0.070940875,1.4710759
plenoxel_mic_default,2.6792595,7.2393293,6.7438,0.029488878,2.6906002
plenoxel_room_SH_1,1.0177774,1.233656,4.2,0.08550119,1.1107007
plenoxel_room_default,1.8251654,3.4498012,5.5125,0.053435087,1.857364
plenoxel_trex_SH_1,2.6506298,7.0581555,6.441900000000002,0.046836946,2.656719
plenoxel_trex_default,2.7975366,7.852514,6.814,0.03254095,2.8022337
tensorf_chair_CP_SH_32,1.9806321,4.0641527,5.162500000000001,0.085523695,2.0159743
tensorf_chair_VM,5.1704383,26.738657,9.4122,0.018238317,5.1709437
tensorf_fortress_VM_MLP,4.015487,16.128199,8.131299999999998,0.02623395,4.0159926
tensorf_fortress_VM_SH_16,3.7783883,14.286626,7.748,0.03551523,3.7797654
tensorf_horns_VM_MLP,4.998682,25.008032,9.1861,0.021688223,5.000803
tensorf_horns_VM_SH_16,4.363425,19.081652,8.4147,0.030331008,4.368255
tensorf_hotdog_CP_SH_32,1.267832,1.7495139,3.953499999999999,0.11702401,1.3226919
tensorf_hotdog_VM,4.692915,22.08415,8.813999999999998,0.025899226,4.6993775
tensorf_materials_CP_SH_32,1.4942511,2.2848318,4.281300000000001,0.11058803,1.511566
tensorf_materials_VM,2.58492,6.7178416,6.4187,0.044138268,2.5918798
tensorf_mic_CP_SH_32,1.8456912,3.528575,5.162500000000001,0.07695723,1.8784502
tensorf_mic_VM,3.813285,14.570815,7.931299999999998,0.026094155,3.8171737
tensorf_room_VM_MLP,2.356892,5.7025275,6.1162,0.048865985,2.3879964
tensorf_room_VM_SH_16,1.6105123,2.7841663,5.154899999999999,0.0625098,1.6685821
tensorf_trex_VM_MLP,5.189044,26.944778,9.186099999999998,0.033772986,5.190836
tensorf_trex_VM_SH_16,3.031706,9.229007,6.6905,0.05524693,3.037928
