video_id,loss,mse,mos,pred_score,rmse
dvgo_chair_C-F_51k_102k,2.283025,5.276732,4.4889,0.17995904,2.297114
dvgo_chair_F_2048k,4.6315556,21.469414,8.211799999999998,0.09054535,4.63351
dvgo_fortress_voxels_128,2.8751602,8.344995,5.2875000000000005,0.16652687,2.8887703
dvgo_fortress_voxels_64,1.725571,3.045519,2.4517,0.27622834,1.7451416
dvgo_horns_voxels_128,3.7210038,13.879114,6.4048,0.14886644,3.7254684
dvgo_horns_voxels_64,1.7455626,3.078132,3.5349,0.20705813,1.7544606
dvgo_hotdog_C-F_51k_102k,1.8493283,3.4693549,4.818199999999999,0.13032,1.8626205
dvgo_hotdog_F_2048k,4.1811624,17.551147,7.923100000000001,0.08002591,4.189409
dvgo_materials_C-F_51k_102k,0.27219176,0.1041416,2.2821,0.18258114,0.32270977
dvgo_materials_F_2048k,1.9867847,4.0833936,5.095300000000001,0.12123506,2.0207407
dvgo_mic_C-F_51k_102k,0.99325854,1.0287373,3.0138,0.19201648,1.0142668
dvgo_mic_F_2048k,3.0720375,9.487675,6.6646,0.08974394,3.0802069
dvgo_room_voxels_128,2.3363516,5.5307612,5.0625,0.14611112,2.351757
dvgo_room_voxels_64,1.1574547,1.399244,2.72,0.22181278,1.1828964
dvgo_trex_voxels_128,2.6091216,6.8239136,5.2875000000000005,0.14921892,2.6122622
dvgo_trex_voxels_64,0.8070718,0.6774221,2.4517,0.21647263,0.8230566
instantNGP_chair_HM_16,4.62461,21.40776,8.6438,0.06198843,4.626852
instantNGP_chair_gRes_8,3.8294415,14.727412,6.439999999999999,0.15363114,3.837631
instantNGP_hotdog_HM_16,4.6569166,21.753637,8.589799999999999,0.06760335,4.6640797
instantNGP_hotdog_gRes_8,3.6727903,13.515942,6.849999999999999,0.11676595,3.6764033
instantNGP_materials_HM_16,3.382322,11.46731,6.472300000000001,0.12244108,3.3863416
instantNGP_materials_gRes_8,1.9846234,3.9578004,5.149999999999999,0.1175358,1.9894221
instantNGP_mic_HM_16,3.1110706,9.698031,7.400000000000001,0.044439703,3.1141663
instantNGP_mic_gRes_8,2.506812,6.359314,5.843800000000001,0.10637112,2.521768
plenoxel_chair_SH_dim_1,3.8736267,15.034887,7.245800000000002,0.10408202,3.8774846
plenoxel_chair_default,4.296293,18.500767,8.0612,0.07853152,4.301252
plenoxel_fortress_SH_1,2.8521998,8.304123,5.8813,0.12640168,2.8816874
plenoxel_fortress_default,4.228911,18.107038,7.4875,0.11147157,4.2552366
plenoxel_horns_SH_1,4.1685853,17.71494,7.4187,0.11202288,4.208912
plenoxel_horns_default,4.383683,19.586662,7.9286,0.09284368,4.425682
plenoxel_hotdog_SH_dim_1,3.2394335,10.574671,6.906999999999998,0.08486432,3.2518718
plenoxel_hotdog_default,4.22445,17.94569,8.2094,0.06421599,4.236235
plenoxel_materials_SH_dim_1,1.8467383,3.4796898,4.1036,0.17664194,1.8653927
plenoxel_materials_default,2.9263666,8.743553,6.1628,0.11291297,2.95695
plenoxel_mic_SH_dim_1,1.7021625,2.9791224,4.862499999999999,0.11786361,1.7260134
plenoxel_mic_default,2.5753918,6.7383394,6.7438,0.052280568,2.5958312
plenoxel_room_SH_1,1.3088156,1.8920308,4.2,0.1353742,1.3755112
plenoxel_room_default,2.1015537,4.572213,5.5125,0.10155952,2.1382735
plenoxel_trex_SH_1,3.371939,11.406259,6.441900000000002,0.123743355,3.3773153
plenoxel_trex_default,3.5048716,12.337976,6.814,0.10818358,3.5125456
tensorf_chair_CP_SH_32,2.9690094,8.872132,5.162500000000001,0.18076475,2.9786124
tensorf_chair_VM,5.1767054,26.839828,9.4122,0.04791606,5.180717
tensorf_fortress_VM_MLP,4.5062346,20.366524,8.131299999999998,0.087629355,4.5129285
tensorf_fortress_VM_SH_16,4.286158,18.478746,7.748,0.09824836,4.2986913
tensorf_horns_VM_MLP,5.232568,27.51807,9.1861,0.06625998,5.245767
tensorf_horns_VM_SH_16,4.834924,23.522255,8.4147,0.09057585,4.8499746
tensorf_hotdog_CP_SH_32,1.6813025,3.0259838,3.953499999999999,0.17564422,1.7395356
tensorf_hotdog_VM,4.71415,22.331327,8.813999999999998,0.056740828,4.7256036
tensorf_materials_CP_SH_32,2.5560458,6.5673804,4.281300000000001,0.21122727,2.56269
tensorf_materials_VM,3.198363,10.337116,6.4187,0.11396017,3.2151387
tensorf_mic_CP_SH_32,2.9116082,8.541904,5.162500000000001,0.17703035,2.9226537
tensorf_mic_VM,3.726789,14.03325,7.931299999999998,0.049931765,3.746098
tensorf_room_VM_MLP,2.4661229,6.25295,6.1162,0.08600215,2.50059
tensorf_room_VM_SH_16,1.9652282,4.0241284,5.154899999999999,0.1159552,2.006023
tensorf_trex_VM_MLP,5.3205504,28.321705,9.186099999999998,0.07198398,5.321814
tensorf_trex_VM_SH_16,3.4099104,11.655756,6.6905,0.110040285,3.4140527
