video_id,loss,mse,mos,pred_score,rmse
dvgo_chair_C-F_51k_102k,1.0255544,1.0739987,4.4889,3.4633455,1.036339
dvgo_chair_F_2048k,4.090295,16.74254,8.211799999999998,4.1215053,4.091765
dvgo_fortress_voxels_128,1.9877514,3.9597063,5.2875000000000005,3.2997484,1.9899011
dvgo_fortress_voxels_64,0.71047074,0.53527087,2.4517,1.7412294,0.7316221
dvgo_horns_voxels_128,2.7006507,7.3185196,6.4048,3.7041492,2.7052763
dvgo_horns_voxels_64,1.0154988,1.0550162,3.5349,2.519401,1.0271398
dvgo_hotdog_C-F_51k_102k,1.3400799,1.8723233,4.818199999999999,3.47812,1.3683287
dvgo_hotdog_F_2048k,3.884034,15.141297,7.923100000000001,4.039066,3.891182
dvgo_materials_C-F_51k_102k,0.44596198,0.3093059,2.2821,2.6264367,0.55615276
dvgo_materials_F_2048k,1.4500355,2.1770391,5.095300000000001,3.6452649,1.4754792
dvgo_mic_C-F_51k_102k,0.26555815,0.097020626,3.0138,3.1100664,0.31148133
dvgo_mic_F_2048k,2.7254713,7.457576,6.6646,3.9391286,2.7308562
dvgo_room_voxels_128,1.6776528,2.8581057,5.0625,3.384847,1.6905932
dvgo_room_voxels_64,0.43438116,0.24672395,2.72,2.285619,0.49671313
dvgo_trex_voxels_128,1.7215255,2.9811718,5.2875000000000005,3.5659745,1.7266071
dvgo_trex_voxels_64,0.15992706,0.031314105,2.4517,2.611627,0.17695792
instantNGP_chair_HM_16,4.6041913,21.237743,8.6438,4.039609,4.608443
instantNGP_chair_gRes_8,2.6514065,7.0616407,6.439999999999999,3.7885935,2.6573749
instantNGP_hotdog_HM_16,4.4984403,20.249208,8.589799999999999,4.09136,4.4999123
instantNGP_hotdog_gRes_8,3.0053267,9.054959,6.849999999999999,3.8446732,3.009146
instantNGP_materials_HM_16,2.8209589,7.97917,6.472300000000001,3.6513414,2.8247426
instantNGP_materials_gRes_8,1.6494385,2.7563171,5.149999999999999,3.5005615,1.660216
instantNGP_mic_HM_16,3.2736378,10.724343,7.400000000000001,4.1263623,3.2748044
instantNGP_mic_gRes_8,2.1329243,4.6231875,5.843800000000001,3.7108757,2.1501598
plenoxel_chair_SH_dim_1,3.5935912,13.0138855,7.245800000000002,3.6522093,3.6074762
plenoxel_chair_default,3.9385052,15.560971,8.0612,4.1226954,3.9447396
plenoxel_fortress_SH_1,2.3926067,5.747582,5.8813,3.4886932,2.3974116
plenoxel_fortress_default,3.4243622,11.73632,7.4875,4.0631385,3.4258313
plenoxel_horns_SH_1,3.4915586,12.270138,7.4187,3.9271417,3.5028756
plenoxel_horns_default,3.830702,14.717148,7.9286,4.0978975,3.8362935
plenoxel_hotdog_SH_dim_1,3.27748,10.872249,6.906999999999998,3.6295202,3.2973094
plenoxel_hotdog_default,4.2247286,17.944695,8.2094,3.9846716,4.236118
plenoxel_materials_SH_dim_1,1.3185855,1.824311,4.1036,2.7850146,1.3506706
plenoxel_materials_default,2.3865871,5.7890224,6.1628,3.7762127,2.4060388
plenoxel_mic_SH_dim_1,1.4997233,2.305665,4.862499999999999,3.3627768,1.5184417
plenoxel_mic_default,2.7659118,7.7101316,6.7438,3.977888,2.7767124
plenoxel_room_SH_1,0.9716399,1.0878711,4.2,3.22836,1.0430106
plenoxel_room_default,1.8366972,3.460555,5.5125,3.675803,1.8602567
plenoxel_trex_SH_1,2.635906,6.9731936,6.441900000000002,3.805994,2.6406806
plenoxel_trex_default,2.8064513,7.895763,6.814,4.007549,2.80994
tensorf_chair_CP_SH_32,2.001235,4.1401253,5.162500000000001,3.1612647,2.0347297
tensorf_chair_VM,5.2459507,27.5252,9.4122,4.1662493,5.2464466
tensorf_fortress_VM_MLP,4.063293,16.513126,8.131299999999998,4.0680065,4.0636344
tensorf_fortress_VM_SH_16,3.8184307,14.589334,7.748,3.9295695,3.8195987
tensorf_horns_VM_MLP,5.030623,25.321587,9.1861,4.155477,5.032056
tensorf_horns_VM_SH_16,4.387211,19.279408,8.4147,4.0274887,4.3908324
tensorf_hotdog_CP_SH_32,1.207832,1.569477,3.953499999999999,2.7456677,1.2527877
tensorf_hotdog_VM,4.749375,22.608023,8.813999999999998,4.0646257,4.7547894
tensorf_materials_CP_SH_32,1.4502397,2.1498559,4.281300000000001,2.8310602,1.4662386
tensorf_materials_VM,2.6340199,6.9708753,6.4187,3.7846801,2.6402416
tensorf_mic_CP_SH_32,1.891133,3.6979847,5.162500000000001,3.2713668,1.9230145
tensorf_mic_VM,3.897776,15.223708,7.931299999999998,4.033524,3.901757
tensorf_room_VM_MLP,2.3969986,5.8735695,6.1162,3.7192013,2.423545
tensorf_room_VM_SH_16,1.6281605,2.809377,5.154899999999999,3.5267394,1.6761196
tensorf_trex_VM_MLP,5.2172685,27.236132,9.186099999999998,3.968832,5.218825
tensorf_trex_VM_SH_16,3.0253625,9.182021,6.6905,3.665137,3.030185
